delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion
ROBO A NEGOCIO,CELAYA,2024,ABRIL,24,LOPEZ PORTILLO CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,12,LA MISION CELAYA GUANAJUATO,MISIÓN DE SAN PABLO,
ABUSO DE CONFIANZA,CELAYA,2024,ABRIL,16,FRACCIONAMIENTO GRAN HACIENDA VILLAS DEL BAJIO I CELAYA GUANAJUATO,QUINTA REAL DE LOS LIRIOS,
OTROS DELITOS,CELAYA,2024,ABRIL,9,CAMPO AZUL CELAYA GUANAJUATO,CALLE GRANADA,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,ABRIL,12,VILLAS VILLA DE LA ESPERANZA CELAYA GUANAJUATO,GRANADA NORTE,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,16,CELAYA GUANAJUATO,CERRADA VILLA DE LA ILUSIÓN,
LESIONES DOLOSAS,CELAYA,2024,ABRIL,11,SAN JOSÉ DE GUANAJUATO GUANAJUATO,NO CATALOGADO,
ROBO DE VEHÍCULO,CELAYA,2024,ABRIL,20,GUANAJUATO,CELAYA - YURIRIA,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2024,ABRIL,20,COLONIA CENTRO CELAYA GUANAJUATO,JOSÉ MARIA MORELOS,CON VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,MAYO,15,CELAYA GUANAJUATO,CERRADA ANDROMEDA,
ROBOS DIVERSOS,CELAYA,2024,MAYO,15,ZONA INDUSTRIAL CELAYA GUANAJUATO,DEL REAL,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,MAYO,15,LAS FLORES CELAYA GUANAJUATO,NOCHEBUENA,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,24,PROVIDENCIA CELAYA GUANAJUATO,CAMPANARIO,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,21,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,HUIZACHE,
ROBOS DIVERSOS,CELAYA,2024,MAYO,7,LAS FLORES CELAYA GUANAJUATO,NOCHEBUENA,SIN VIOLENCIA
AMENAZAS,CELAYA,2024,MAYO,7,EMILIANO ZAPATA EMILIANO ZAPATA GUANAJUATO,TIERRA Y LIBERTAD,
OTROS DELITOS,CELAYA,2024,MAYO,7,ALAMEDA CELAYA GUANAJUATO,NO CATALOGADO,
ROBO A NEGOCIO,CELAYA,2024,MAYO,7,FRACCIONAMIENTO LAS HUERTAS GUANAJUATO,HUERTA DE LOS OLIVOS,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2024,MAYO,7,MONTE BLANCO CELAYA GUANAJUATO,EJIDO SAN CAYETANO,
ROBOS DIVERSOS,CELAYA,2024,MAYO,7,TIERRA BLANCA CELAYA GUANAJUATO,CAMINO A JOFRE,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,15,GOEVILLAS DE LOS SAUCES CELAYA GUANAJUATO,CAPOC,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,ABRIL,29,FRACCIONAMIENTO ZONA DE ORO CELAYA GUANAJUATO,RUBÉN M. CAMPOS,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,28,LA JOYA CELAYA GUANAJUATO,SIN NOMBRE NÚMERO 396,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,28,LA MISION CELAYA GUANAJUATO,MISIÓN DE LA SANTA CRUZ,
HOMICIDIO DOLOSO,CELAYA,2024,ABRIL,16,BARRIO DE LA RESURRECCION RINCÓN DE TAMAYO GUANAJUATO,PRIVADA JOSÉ MARÍA RODRÍGUEZ,
OTROS DELITOS,CELAYA,2024,ABRIL,1,BARRIO DE SAN JUAN RINCÓN DE TAMAYO GUANAJUATO,LICENCIADO BENITO JUÁREZ,
ROBO A CASA HABITACIÓN,CELAYA,2024,ABRIL,2,RESURRECCIÓN CELAYA GUANAJUATO,VALENTÍN GÓMEZ FARIAS,SIN VIOLENCIA
OTROS DELITOS SEXUALES,CELAYA,2024,ABRIL,2,VILLA DE BENAVENTE CELAYA GUANAJUATO,DE LA COLONIA,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,2,COLONIA DEL PARQUE CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2024,ABRIL,3,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,AGUSTÍN ARROYO CHAGOYAN,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2024,ABRIL,13,VALLE HERMOSO CELAYA GUANAJUATO,MARGARITA,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,19,LOS OLIVOS CELAYA GUANAJUATO,BETICA,
OTROS DELITOS SEXUALES,CELAYA,2024,ABRIL,18,LAS AVES CELAYA GUANAJUATO,NO CATALOGADO,
AMENAZAS,CELAYA,2024,ABRIL,14,RESIDENCIAL CELAYA CELAYA GUANAJUATO,MONTES DE OCA,
ROBO A NEGOCIO,CELAYA,2024,ABRIL,5,VALLE DEL REAL CELAYA GUANAJUATO,CARDENAL,SIN VIOLENCIA
ROBO DE GANADO,CELAYA,2024,ABRIL,25,LAS FLORES CELAYA GUANAJUATO,NOCHEBUENA,SIN VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2024,ABRIL,18,FRACCIONAMIENTO MARBELLA CELAYA GUANAJUATO,CIRCUITO MARBELLA,SIN VIOLENCIA
DESPOJO,CELAYA,2024,ABRIL,19,LOS TRES PUENTES GUANAJUATO,16 DE SEPTIEMBRE,
OTROS DELITOS,CELAYA,2024,ABRIL,26,FOVISSSTE CELAYA GUANAJUATO,FRANCISCO LOPEZ DE GOMEZ,
CONTRA LA SALUD,CELAYA,2024,ABRIL,13,EMILIANO ZAPATA CELAYA GUANAJUATO,TIERRA Y LIBERTAD,
ABUSO DE CONFIANZA,CELAYA,2024,ABRIL,30,SANTA MARIA CELAYA GUANAJUATO,ESCOBEDO,
DAÑOS,CELAYA,2024,ABRIL,29,LOS NARANJOS CELAYA GUANAJUATO,CALLE DEL LIMERO,
DAÑOS,CELAYA,2024,ABRIL,29,BAJIO DE LAS AMERICAS CELAYA GUANAJUATO,CALLE PRIMERA PRIVADA DE AMÉRICAS,
OTROS DELITOS SEXUALES,CELAYA,2024,ABRIL,2,LOS OLIVOS CELAYA GUANAJUATO,ACEITUNA,
OTROS DELITOS,CELAYA,2024,MAYO,10,EMILIANO ZAPATA EMILIANO ZAPATA GUANAJUATO,JOJUTLA,
OTROS DELITOS,CELAYA,2024,MAYO,9,LAS DELICIAS CELAYA GUANAJUATO,LIBRAMIENTO NORORIENTE,
CONTRA LA SALUD,CELAYA,2024,MAYO,9,LOS OLIVOS CELAYA GUANAJUATO,MORISCA,
LESIONES DOLOSAS,CELAYA,2024,ABRIL,5,RESURRECCIÓN CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,5,LA SUIZA CELAYA GUANAJUATO,RÍO LERMA,
LESIONES DOLOSAS,CELAYA,2024,ABRIL,6,CELAYA GUANAJUATO,ARBOLEDA DE SAN RAFAEL,
OTROS DELITOS,CELAYA,2024,ABRIL,10,EMILIANO ZAPATA CELAYA GUANAJUATO,TIERRA Y LIBERTAD,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,7,GOBERNADORES CELAYA GUANAJUATO,JOSÉ MARÍA ALFARO SUR,SIN VIOLENCIA
EXTORSION,CELAYA,2024,ABRIL,26,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,AVENIDA DEL PERAL,
HOMICIDIO DOLOSO,CELAYA,2024,ABRIL,22,CAMPO AZUL CELAYA GUANAJUATO,CALLE GUAYABA,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,26,YUSTIS GUANAJUATO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,16,COLONIA LOS PIRULES DE TROJES GUANAJUATO,NO CATALOGADO,CON VIOLENCIA
FRAUDE,CELAYA,2024,ABRIL,22,ALAMOS CELAYA GUANAJUATO,CALLE RUISEÑOR,
ROBO A NEGOCIO,CELAYA,2024,ABRIL,18,COLONIA CENTRO CELAYA GUANAJUATO,MARIANO ABASOLO,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,1,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,3,VILLAS DEL ROMERAL CELAYA GUANAJUATO,V.DEL PEDREG,
AMENAZAS,CELAYA,2024,ABRIL,14,RINCONADA SAN JORGE CELAYA GUANAJUATO,SANTA MARTHA,
LESIONES DOLOSAS,CELAYA,2024,ABRIL,16,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,LEANDRO VALLE,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2024,ABRIL,13,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,GARAMBULLO,
LESIONES DOLOSAS,CELAYA,2024,MAYO,18,SAN JUANICO CELAYA GUANAJUATO,AVENIDA BRILLANTE,
DAÑOS,CELAYA,2024,ABRIL,24,SAN CAYETANO GUANAJUATO,HIDALGO,
ROBO A CASA HABITACIÓN,CELAYA,2024,ABRIL,8,3 GUERRAS CELAYA GUANAJUATO,LATERAL EJE SUR ORIENTE,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2024,MAYO,11,COLONIA CENTRO CELAYA GUANAJUATO,ARTEMIO VENEGAS,
DAÑOS,CELAYA,2024,MAYO,19,LA CRUZ CELAYA GUANAJUATO,CAMINO VIEJO AL BECERRO,
DAÑOS,CELAYA,2024,MAYO,6,CAMARGO CELAYA GUANAJUATO,BERLÍN,
AMENAZAS,CELAYA,2024,MAYO,6,SANTOS DEGOLLADO CELAYA GUANAJUATO,FICUS,
OTROS DELITOS,CELAYA,2024,MAYO,6,LOS PINOS CELAYA GUANAJUATO,HELECHO,
LESIONES DOLOSAS,CELAYA,2024,MAYO,6,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
ROBO A CASA HABITACIÓN,CELAYA,2024,ABRIL,10,LA MISION CELAYA GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,ABRIL,10,LA ESPERANZA CELAYA GUANAJUATO,ALVARO OBREGÓN,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,11,LOS OLIVOS CELAYA GUANAJUATO,CALLE SIERRA DEL ESPADAN,
DAÑOS,CELAYA,2024,ABRIL,4,SANTA MARIA CELAYA GUANAJUATO,BOULEVARD JUAN PABLO II,
OTROS DELITOS,CELAYA,2024,ABRIL,1,SEGUNDA FRACCIÓN DE CRESPO CELAYA GUANAJUATO,CELAYA-VILLAGRÁN,
DAÑOS,CELAYA,2024,ABRIL,2,SIN NOMBRE CELAYA GUANAJUATO,PASEO DE LOS NARANJOS,
OTROS DELITOS,CELAYA,2024,ABRIL,4,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,29,LA HERRADURA CELAYA GUANAJUATO,NABO,
ROBO A NEGOCIO,CELAYA,2024,ABRIL,6,GALAXIAS DEL PARQUE CELAYA GUANAJUATO,AVENIDA LAS TORRES,CON VIOLENCIA
AMENAZAS,CELAYA,2024,ABRIL,11,ARBOLEDAS DEL PEDREGAL CELAYA GUANAJUATO,CERRADA DE CUMBRES,
LESIONES DOLOSAS,CELAYA,2024,ABRIL,5,TENERÍA DEL SANTUARIO GUANAJUATO,INDEPENDENCIA,
LESIONES DOLOSAS,CELAYA,2024,ABRIL,16,SAN ISIDRO GUANAJUATO,BENITO JUÁREZ,
LESIONES DOLOSAS,CELAYA,2024,ABRIL,16,ZONA DE ORO CELAYA GUANAJUATO,MARTE,
ABUSO DE CONFIANZA,CELAYA,2024,ABRIL,3,SANTA MARIA CELAYA GUANAJUATO,VILLAGRAN,
OTROS DELITOS,CELAYA,2024,ABRIL,9,VILLAS DEL ROMERAL CELAYA GUANAJUATO,VILLA ACUÑA,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,12,CELAYA GUANAJUATO,CAMINO DE LAS TORRES,CON VIOLENCIA
OTROS DELITOS,CELAYA,2024,ABRIL,10,INT. 5 ALAMOS CELAYA GUANAJUATO,CALLE RUISEÑOR,
OTROS DELITOS,CELAYA,2024,ABRIL,17,COLONIA CENTRO CELAYA GUANAJUATO,GUADALUPE,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,ABRIL,24,FRACCIONAMIENTO LOS MEZQUITES GUANAJUATO,MANDARINO,
AMENAZAS,CELAYA,2024,MAYO,18,GOEVILLAS DE LOS SAUCES CELAYA GUANAJUATO,CAPOC,
VIOLENCIA FAMILIAR,CELAYA,2024,MAYO,18,ENRIQUE COLUNGA CELAYA GUANAJUATO,JESÚS GÓMEZ PORTUGAL,
OTROS DELITOS,CELAYA,2024,MAYO,6,VILLAS DE LA ESPERANZA CELAYA GUANAJUATO,DE LA JUSTICIA,
CONTRA LA SALUD,CELAYA,2024,MAYO,14,SANTOS DEGOLLADO CELAYA GUANAJUATO,PROLONGACION EMILIANO ZAPATA,
ROBOS DIVERSOS,CELAYA,2024,MAYO,14,ALAMEDA CELAYA GUANAJUATO,NO CATALOGADO,CON VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2024,MAYO,14,EMILIANO ZAPATA CELAYA GUANAJUATO,VITO ALECIO ROBLES,
ROBOS DIVERSOS,CELAYA,2024,MAYO,14,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,TAMPICO,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2024,ABRIL,2,LA CAPILLA CELAYA GUANAJUATO,AVENIDA SALVADOR ORTEGA,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,1,EMILIANO ZAPATA CELAYA GUANAJUATO,CALLE HERIBERTO JARA,
DAÑOS,CELAYA,2024,ABRIL,2,SAN MIGUEL OCTOPAN GUANAJUATO,CELAYA-VILLA APASEO EL ALTO,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,4,EJIDAL CELAYA GUANAJUATO,CALLE EJIDO DE LA CRUZ,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,3,VILLAS DEL ROMERAL CELAYA GUANAJUATO,V.DEL PEDREG,
OTROS DELITOS,CELAYA,2024,ABRIL,4,SAN ANTONIO CELAYA GUANAJUATO,1O. DE MAYO,
DAÑOS,CELAYA,2024,ABRIL,14,CAMPO AZUL CELAYA GUANAJUATO,TRIGAL,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,17,LA AURORA LA AURORA GUANAJUATO,FLORES MAGÓN,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,19,LA CRUZ CELAYA GUANAJUATO,SANTA CECILIA,
ABUSO DE CONFIANZA,CELAYA,2024,ABRIL,8,BRISAS DEL VALLE MOCTEZUMA CELAYA GUANAJUATO,CIRCUITO VALLE,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,5,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
DAÑOS,CELAYA,2024,ABRIL,6,LA CALESA CELAYA GUANAJUATO,AVENIDA SALVADOR ORTEGA,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,1,SAN MARTIN DE CAMARGO CELAYA GUANAJUATO,PROLONGACIÓN ÁLVARO OBREGÓN,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,15,VILLA LOS ÁLAMOS LA PALMITA GUANAJUATO,LA PALMA,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,12,MOCTEZUMA CELAYA GUANAJUATO,CIRCUITO POPOL VUH SUR,
OTROS DELITOS,CELAYA,2024,ABRIL,3,RANCHO SECO CELAYA GUANAJUATO,SANTA CECILIA,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,20,CELAYA GUANAJUATO,QUINTA DEL MARQUÉZ,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2024,ABRIL,18,RINCÓN DE TAMAYO GUANAJUATO,RUFINO TAMAYO,
OTROS DELITOS,CELAYA,2024,MAYO,17,LOS OLIVOS CELAYA GUANAJUATO,CIRCUITO AMBATO,
"ALLANAMIENTO DE MORADA, DE DOMICILIO DE PERSONAS JURIDICAS COLECTIVAS Y DE ESTABLECIMIENTOS ABIERTOS AL PUBLICO",CELAYA,2024,ABRIL,8,LA LUZ TEXAS CELAYA GUANAJUATO,VILLA DE LA AURORA,
LESIONES DOLOSAS,CELAYA,2024,MAYO,19,CELAYA GUANAJUATO,VILLA DEL TRIUNFO,
ROBOS DIVERSOS,CELAYA,2024,MAYO,14,BENITO JUÁREZ CELAYA GUANAJUATO,PRESA DE LA AMISTAD,CON VIOLENCIA
OTROS DELITOS,CELAYA,2024,MAYO,13,VILLA DE LOS REYES CELAYA GUANAJUATO,TAMPICO,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,13,LA CAPILLA CELAYA GUANAJUATO,CIRCUITO LA GUADALUPANA,
OTROS DELITOS,CELAYA,2024,ABRIL,14,VIÑAS DE LA HERRADURA CELAYA GUANAJUATO,BETABEL,
OTROS DELITOS,CELAYA,2024,ABRIL,16,COLONIA CENTRO CELAYA GUANAJUATO,IGNACIO ALLENDE,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,16,FOVISSSTE CELAYA GUANAJUATO,MARIANO VEYTIA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,ABRIL,26,EXELARIS CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,7,SAN ANTONIO CELAYA GUANAJUATO,1O. DE MAYO,SIN VIOLENCIA
ABUSO DE CONFIANZA,CELAYA,2024,ABRIL,2,LAS DELICIAS CELAYA GUANAJUATO,LIBRA,
CONTRA LA SALUD,CELAYA,2024,ABRIL,2,EL VERGEL CELAYA GUANAJUATO,PLAN DE AYUTLA,
EXTORSION,CELAYA,2024,ABRIL,5,LOS LAURELES CELAYA GUANAJUATO,AVENIDA EL SAUZ,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,4,SANTA RITA CELAYA GUANAJUATO,CHILPANCINGO,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,16,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,ABRIL,15,CARTAGENA RESIDENCE GUANAJUATO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2024,ABRIL,7,EMILIANO ZAPATA CELAYA GUANAJUATO,REFORMA,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,16,MISION SANTA FE CELAYA GUANAJUATO,MISIÓN DE LOS FRANCISCANOS,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,10,BOSQUES DE LA ALAMEDA CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,SIN VIOLENCIA
DAÑOS,CELAYA,2024,ABRIL,10,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,TAMPICO,
ROBO A NEGOCIO,CELAYA,2024,ABRIL,5,NUEVO CELAYA CELAYA GUANAJUATO,CALLE JESÚS GÓMEZ DE LA CORTINA,CON VIOLENCIA
OTROS DELITOS,CELAYA,2024,ABRIL,28,CELAYA GUANAJUATO,BOULEVARD JUAN PABLO II,
LESIONES DOLOSAS,CELAYA,2024,ABRIL,1,SAN JUANICO CELAYA GUANAJUATO,CALLE CALCEDONIA,
DAÑOS,CELAYA,2024,ABRIL,1,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,7,VILLAS DEL BAJIO III CELAYA GUANAJUATO,VILLA DE DOMINGUEZ,
DAÑOS,CELAYA,2024,ABRIL,3,ENRIQUE COLUNGA CELAYA GUANAJUATO,DIEGO RIVERA,
ROBO DE VEHÍCULO,CELAYA,2024,ABRIL,11,SAN JUANICO CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,ABRIL,5,VALLE DEL REAL CELAYA GUANAJUATO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2024,ABRIL,5,CELAYA GUANAJUATO,CALLE AVENIDA UNIVERSIDAD,
OTROS DELITOS,CELAYA,2024,ABRIL,16,VILLAS VILLA DE LA ESPERANZA CELAYA GUANAJUATO,GRANADA NORTE,
LESIONES DOLOSAS,CELAYA,2024,ABRIL,12,GUANAJUATO,REAL DE LOS MEZQUITES,
AMENAZAS,CELAYA,2024,MAYO,3,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2024,MAYO,4,EMILIANO ZAPATA CELAYA GUANAJUATO,AVENIDA ANENECUILCO,CON VIOLENCIA
AMENAZAS,CELAYA,2024,MAYO,19,LAS INSURGENTES CELAYA GUANAJUATO,MONICA SALAS,
ROBOS DIVERSOS,CELAYA,2024,MAYO,20,CIUDADELA CELAYA GUANAJUATO,PLAN DE GUADALUPE,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,MAYO,5,EJIDAL CELAYA GUANAJUATO,EJIDO DE LA PALMITA,
VIOLENCIA FAMILIAR,CELAYA,2024,MAYO,13,LOS OLIVOS CELAYA GUANAJUATO,LOS OLIVOS NORTE,
VIOLENCIA FAMILIAR,CELAYA,2024,MAYO,15,CELAYA GUANAJUATO,NO CATALOGADO,
FALSEDAD ANTE UNA AUTORIDAD,CELAYA,2024,MAYO,15,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,CACAO,
CONTRA LA SALUD,CELAYA,2024,ABRIL,12,EXELARIS CELAYA GUANAJUATO,DE EXELARIS,
ROBO A NEGOCIO,CELAYA,2024,ABRIL,11,CELAYA SANTA MARIA GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2024,ABRIL,19,COLONIA CENTRO CELAYA GUANAJUATO,EMETERIA VALENCIA,SIN VIOLENCIA
OTROS DELITOS SEXUALES,CELAYA,2024,ABRIL,11,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,10,COLONIA CENTRO CELAYA GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA
AMENAZAS,CELAYA,2024,ABRIL,9,LA LUZ GUANAJUATO,CERRADA REVOLUCIÓN,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,2,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,16,GRANJA LOS CUCUS CELAYA GUANAJUATO,CELAYA - SALAMANCA,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2024,ABRIL,3,CELAYA GUANAJUATO,NORTHEAST AXIS LUIS DONALDO COLOSIO,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2024,ABRIL,29,LAGOS CELAYA GUANAJUATO,MONTE EVEREST,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,19,LAS DELICIAS CELAYA GUANAJUATO,SAGITARIO,SIN VIOLENCIA
EXTORSION,CELAYA,2024,ABRIL,5,BARRIO DEL ZAPOTE CELAYA GUANAJUATO,MELITÓN BALDERAS,
LESIONES DOLOSAS,CELAYA,2024,ABRIL,1,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,PIPILA,
OTROS DELITOS,CELAYA,2024,ABRIL,20,10 DE ABRIL CELAYA GUANAJUATO,CARRETERA FEDERAL 51,
FRAUDE,CELAYA,2024,ABRIL,15,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,CALZADA TEPOZÁN,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,11,VALLE HERMOSO CELAYA GUANAJUATO,AZALEA,
ROBO A NEGOCIO,CELAYA,2024,ABRIL,2,EL VERGEL CELAYA GUANAJUATO,MITLA,CON VIOLENCIA
DAÑOS,CELAYA,2024,ABRIL,9,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2024,ABRIL,5,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,VENUSTIANO CARRANZA,
ROBO A CASA HABITACIÓN,CELAYA,2024,ABRIL,23,LOS OLIVOS CELAYA GUANAJUATO,CIRCUITO CASTELLANA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2024,ABRIL,5,COLONIA CENTRO CELAYA GUANAJUATO,LEANDRO VALLE,
CONTRA LA SALUD,CELAYA,2024,ABRIL,26,PRIVADA DEL SAUZ CELAYA GUANAJUATO,AVENIDA DEL DESIERTO,
FRAUDE,CELAYA,2024,ABRIL,19,LAS ARBOLEDAS CELAYA GUANAJUATO,MONTE BLANCO,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,24,EMILIANO ZAPATA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA
DAÑOS,CELAYA,2024,ABRIL,29,EMETERIA VALENCIA CELAYA GUANAJUATO,LEONA VICARIO,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,19,RESIDENCIAL CELAYA CENTRO CELAYA GUANAJUATO,MUTUALISMO,CON VIOLENCIA
FRAUDE,CELAYA,2024,ABRIL,18,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,HUIZACHE,
AMENAZAS,CELAYA,2024,ABRIL,18,RESURRECCIÓN CELAYA GUANAJUATO,IGNACIO ALLENDE,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,5,EJIDAL CELAYA GUANAJUATO,CALLE EJIDO DE LA LAJA,
VIOLENCIA FAMILIAR,CELAYA,2024,MAYO,3,SANTA RITA CELAYA GUANAJUATO,TUXTLA GUTIÉRREZ,
FRAUDE,CELAYA,2024,MAYO,15,CELAYA GUANAJUATO,CERRADA CASIOPEA,
HOMICIDIO DOLOSO,CELAYA,2024,MAYO,15,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,VID,
OTROS DELITOS,CELAYA,2024,MAYO,15,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA PASEO DE LOS OLIVOS,
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,2,COLONIA CENTRO CELAYA GUANAJUATO,SONORA,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,4,VALLE DEL REAL CELAYA GUANAJUATO,PELÍCANO,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,1,EL CAMPANARIO CELAYA GUANAJUATO,CAMINO DEL CONVENTO,
ROBOS DIVERSOS,CELAYA,2024,ABRIL,16,ROSA LINDA CELAYA GUANAJUATO,RAFAEL SANCIO,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2024,ABRIL,21,PLANTAS CARNIVORAS CELAYA LA PALMITA GUANAJUATO,LA PALMA,
ROBO DE VEHÍCULO,CELAYA,2024,ABRIL,9,LA MONCADA GUANAJUATO,CELAYA - YURIRIA,CON VIOLENCIA
