delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion,longitud,latitud
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,7,PATRIA NUEVA,CALLE EMANCIPACIÓN NACIONAL,,-100.879757,20.5283294
LESIONES DOLOSAS,CELAYA,2021,ENERO,5,ZONA CENTRO,CALZADA INDEPENDENCIA,,-100.8123595,20.5221463
ROBOS DIVERSOS,CELAYA,2021,ENERO,5,LATINOAMERICANA,CALLE PERÚ,CON VIOLENCIA,-100.8346425,20.5450375
ROBOS DIVERSOS,CELAYA,2021,ENERO,5,LA CANTERA,CALLE VILLA MARINO,CON VIOLENCIA,-100.8549533,20.5362449
ROBOS DIVERSOS,CELAYA,2021,ENERO,5,SAN MARTIN,PROLONGACIÓN PINO SUÁREZ,SIN VIOLENCIA,-100.8447465,20.5810804
ROBOS DIVERSOS,CELAYA,2021,ENERO,5,ALFREDO VAZQUEZ BONFIL,CALLE PRESA BEGOÑA,SIN VIOLENCIA,-100.8104989,20.5399142
ROBOS DIVERSOS,CELAYA,2021,ENERO,5,EMILIANO ZAPATA,CALLE PLAN DE AYALA,SIN VIOLENCIA,-100.8012961,20.5398988
ROBO DE VEHÍCULO,CELAYA,2021,ENERO,2,JARDINES DE CELAYA 2 DA SECC,CALLE PASEO DE CELAYA,SIN VIOLENCIA,-100.7934617,20.5162298
CONTRA LA SALUD,CELAYA,2021,ENERO,2,OBRERO MUNDIAL,CALLE MARÍA DOLORES MERCADO,,-100.7989474,20.522486
DAÑOS,CELAYA,2021,ENERO,5,SEGUNDA FRACCION DE CRESPO,CARRETERA IRAPUATO-QUERÉTARO,,-100.3898881,20.5887932
AMENAZAS,CELAYA,2021,ENERO,5,SAN RAFAEL,CALLE EUCALIPTO,,-100.8344546,20.5027605
ROBOS DIVERSOS,CELAYA,2021,ENERO,11,SAN JOSE DE TORRES,CALLE FRANCISCO EDUARDO TRES GUERRAS,CON VIOLENCIA,-100.776057,20.5114988
ROBO A CASA HABITACIÓN,CELAYA,2021,ENERO,9,DEL PARQUE,CALLE ARTEMISA,SIN VIOLENCIA,-100.8237135,20.5385359
OTROS DELITOS,CELAYA,2021,ENERO,8,DE LOS SANTOS,AVENIDA MÉXICO-JAPÓN,,-100.792277,20.5496447
ROBOS DIVERSOS,CELAYA,2021,ENERO,8,LAS CASAS,AVENIDA EL SAUZ,CON VIOLENCIA,-100.8452062,20.5485884
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,9,VILLAS DE ELGUERA,CALLE VILLA DE LAS RAICES,,-100.8774829,20.5641774
AMENAZAS,CELAYA,2021,ENERO,8,EMETERIA VALENCIA,CALLE SITIO DE QUERÉTARO,,-100.8143795,20.5102259
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,11,JACARANDAS,CALLE CERRO DE LA GAVIA,,-100.8200417,20.5085581
ROBO DE VEHÍCULO,CELAYA,2021,ENERO,11,EL DORADO,CALLE SEGUNDA PRIVADA FRANCISCO VILLA,SIN VIOLENCIA,-100.8088488,20.5111987
OTROS DELITOS,CELAYA,2021,ENERO,6,EJIDAL,CALLE EJIDO SAN NICOLÁS DE PARRA,,-100.8304293,20.5091132
HOMICIDIO DOLOSO,CELAYA,2021,ENERO,7,SANTA TERESITA,NO CATALOGADO,,-100.795069,20.5311831
OTROS DELITOS,CELAYA,2021,ENERO,6,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
FRAUDE,CELAYA,2021,ENERO,6,VALLE DEL REAL,CALLE PELÍCANO,,-100.8460313,20.5303921
ROBO DE VEHÍCULO,CELAYA,2021,ENERO,5,ZONA DE ORO,CALLE NEPTUNO,CON VIOLENCIA,-100.8327667,20.5248243
ROBOS DIVERSOS,CELAYA,2021,ENERO,5,LA SUIZA,CALLE MUTUALISMO,SIN VIOLENCIA,-100.8234877,20.5173252
OTROS DELITOS,CELAYA,2021,ENERO,5,10 DE ABRIL,AVENIDA TECNOLÓGICO,,-100.8218559,20.5626876
LESIONES DOLOSAS,CELAYA,2021,ENERO,5,ZONA CENTRO,NO CATALOGADO,,-100.8155201,20.5203446
OTROS DELITOS,CELAYA,2021,ENERO,2,RANCHO SECO,GUADALAJARA,,-100.8084675,20.4899119
HOMICIDIO DOLOSO,CELAYA,2021,ENERO,2,SENDA REAL,NO CATALOGADO,,-100.8610172,20.5332977
ROBOS DIVERSOS,CELAYA,2021,ENERO,2,FRACCIONAMIENTO PEDREGAL,CIRCÓN,SIN VIOLENCIA,-100.8388029,20.5401804
ROBO DE VEHÍCULO,CELAYA,2021,ENERO,2,LAS FUENTES,AVENIDA LAS FUENTES,CON VIOLENCIA,-100.8296334,20.5249521
ROBOS DIVERSOS,CELAYA,2021,ENERO,2,VALLE DE LOS NARANJOS,AVENIDA EL SAUZ,SIN VIOLENCIA,-100.8534378,20.5549403
HOMICIDIO DOLOSO,CELAYA,2021,ENERO,9,ALAMEDA,CALLE GUADALUPE VICTORIA,,-100.8125696,20.5178873
FRAUDE,CELAYA,2021,ENERO,11,NUEVA SANTA MARIA,PENSAMIENTO,,-100.8208099,20.5005327
ROBO A NEGOCIO,CELAYA,2021,ENERO,11,LAGOS,CALLE PASEO DE SAN NICOLÁS DE PARRA,CON VIOLENCIA,-100.8334159,20.5075167
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,11,EL DORADO,AVENIDA LICENCIADO BENITO JUÁREZ,,-100.8152453,20.5252005
ROBO A CASA HABITACIÓN,CELAYA,2021,ENERO,11,NUEVA SANTA MARIA,PENSAMIENTO,SIN VIOLENCIA,-100.8208099,20.5005327
DAÑOS,CELAYA,2021,ENERO,11,LAS FLORES,CALLE HELIOTROPO,,-100.815822,20.5027258
ROBOS DIVERSOS,CELAYA,2021,ENERO,11,MONTE BLANCO,CALLE REFORMA AGRARIA,SIN VIOLENCIA,-100.8298446,20.5042051
ROBOS DIVERSOS,CELAYA,2021,ENERO,11,SAN JUANICO,CALLE AGUA MARINA,SIN VIOLENCIA,-100.8369495,20.5392673
AMENAZAS,CELAYA,2021,ENERO,5,SAN JUANICO,CALLE OBSIDIANA,,-100.8391317,20.541752
ROBOS DIVERSOS,CELAYA,2021,ENERO,5,EL DORADO,AVENIDA LICENCIADO BENITO JUÁREZ,SIN VIOLENCIA,-100.8152453,20.5252005
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,6,HACIENDA NATURA,CALLE RÍO EXTORAZ,,-100.8600509,20.5551138
DAÑOS,CELAYA,2021,ENERO,7,DE SANTO CRISTO,AVENIDA PROFESOR FRANCISCO JUÁREZ,,-100.8259033,20.5212383
OTROS DELITOS,CELAYA,2021,ENERO,5,HACIENDA NATURA,CALLE PARQUE DEL CIMATARIO,,-100.8602898,20.5542304
ROBOS DIVERSOS,CELAYA,2021,ENERO,5,ROSA LINDA,CALLE MONTE OLIMPO,CON VIOLENCIA,-100.8377776,20.5159533
ROBOS DIVERSOS,CELAYA,2021,ENERO,4,EL VERGEL,CALLE MONTES DE OCA,SIN VIOLENCIA,-100.8052721,20.5147654
ROBO A NEGOCIO,CELAYA,2021,ENERO,11,MEDITERRANEO,AVENIDA 2 DE ABRIL,SIN VIOLENCIA,-100.7998624,20.521566
DESPOJO,CELAYA,2021,ENERO,11,QUINTA ARBOLEDAS,PROLONGACIÓN FRANCISCO SARABIA,,-100.8244078,20.5103713
DAÑOS,CELAYA,2021,ENERO,11,10 DE ABRIL,AVENIDA TECNOLÓGICO,,-100.8218559,20.5626876
DAÑOS,CELAYA,2021,ENERO,11,SANTA LUCIA DOS,AVENIDA 2 DE ABRIL,,-100.8012003,20.5055905
OTROS DELITOS,CELAYA,2021,ENERO,8,RANCHO SECO,CALLE GUANAJUATO,,-100.8152829,20.4880137
ROBO A NEGOCIO,CELAYA,2021,ENERO,8,SAN JUANICO,AVENIDA BRILLANTE,CON VIOLENCIA,-100.8397923,20.538331
ROBOS DIVERSOS,CELAYA,2021,ENERO,11,NO CATALOGADO,CALLE JUAN B. CASTELAZO,SIN VIOLENCIA,-100.8468195,20.5245381
ROBOS DIVERSOS,CELAYA,2021,ENERO,5,EL DORADO,CALLE VALENTÍN GÓMEZ FARÍAS,SIN VIOLENCIA,-100.8127347,20.5179536
ROBOS DIVERSOS,CELAYA,2021,ENERO,5,EL VERGEL,CALLE DIVISIÓN DEL NORTE,SIN VIOLENCIA,-100.803944,20.5153022
AMENAZAS,CELAYA,2021,ENERO,5,JACARANDAS,CALLE CERRO DE LA GAVIA,,-100.8200417,20.5085581
ROBO DE VEHÍCULO,CELAYA,2021,ENERO,5,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2021,ENERO,6,LOS OLIVOS,CALLE TINOGASCA,,-100.7721308,20.5460715
ROBOS DIVERSOS,CELAYA,2021,ENERO,5,MISION SANTA FE,CALLE MISIÓN DE LOS DOMINICOS,CON VIOLENCIA,-100.7927253,20.5478784
ROBO DE VEHÍCULO,CELAYA,2021,ENERO,5,EL CAMPANARIO,CAMINO VIEJO,SIN VIOLENCIA,-100.8342663,20.5567923
DAÑOS,CELAYA,2021,ENERO,4,ALAMEDA,CALLE LICENCIADO JOSÉ AGUILAR Y MAYA,,-100.5065136,20.1446666
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,5,DEL VALLE,CALLE SANTOS DEGOLLADO,,-100.8223665,20.5300944
ROBOS DIVERSOS,CELAYA,2021,ENERO,5,LOS OLIVOS SEGUNDA SECCION,CALLE BALEARES,CON VIOLENCIA,-100.7718166,20.5518247
ROBO DE VEHÍCULO,CELAYA,2021,ENERO,4,DEL SOL,CALLE HACIENDA LA GAVIA,SIN VIOLENCIA,-100.8404517,20.5520103
ROBOS DIVERSOS,CELAYA,2021,ENERO,4,VILLAS DEL BAJIO III,AVENIDA EL SAUZ,CON VIOLENCIA,-100.8452062,20.5485884
ROBOS DIVERSOS,CELAYA,2021,ENERO,11,DEL VALLE,CALLE SANTOS DEGOLLADO,SIN VIOLENCIA,-100.8223665,20.5300944
ROBOS DIVERSOS,CELAYA,2021,ENERO,11,NUEVA SANTA MARIA,PENSAMIENTO,SIN VIOLENCIA,-100.8208099,20.5005327
ROBO A NEGOCIO,CELAYA,2021,ENERO,8,LAS CASAS,AVENIDA EL SAUZ,CON VIOLENCIA,-100.8452062,20.5485884
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,8,HACIENDA DEL BOSQUE,BOULEVARD FRIDA KAHLO ORIENTE,,-100.8561889,20.554254
OTROS DELITOS SEXUALES,CELAYA,2021,ENERO,8,HACIENDA DEL BOSQUE,BOULEVARD FRIDA KAHLO ORIENTE,,-100.8561889,20.554254
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,8,LA CALESA,CALLE HORNES,,-100.8456687,20.5577414
CONTRA LA SALUD,CELAYA,2021,ENERO,5,ZONA DE ORO DEL BAJIO,CALLE URANIO,,-100.8326192,20.5393445
ROBOS DIVERSOS,CELAYA,2021,ENERO,5,LA CALESA,AVENIDA VALLE DE LOS NARANJOS,SIN VIOLENCIA,-100.8471068,20.5561331
LESIONES DOLOSAS,CELAYA,2021,ENERO,5,EMILIANO ZAPATA,CALLE HERIBERTO JARA,,-100.7994102,20.5414821
CONTRA LA SALUD,CELAYA,2021,ENERO,5,TIERRA Y LIBERTAD,CALLE MIACATLÁN,,-100.8036876,20.545594
ROBO A CASA HABITACIÓN,CELAYA,2021,ENERO,4,LA TRINIDAD,AVENIDA MONTES DE OCA,SIN VIOLENCIA,-100.7809655,20.5624859
OTROS DELITOS,CELAYA,2021,ENERO,1,ENTORNO RESIDENCIAL,NO CATALOGADO,,-100.8243366,20.5142782
VIOLACION,CELAYA,2021,ENERO,1,PROGRESO DE SOLIDARIDAD 2,NO CATALOGADO,,-100.7883705,20.5040339
DAÑOS,CELAYA,2021,ENERO,1,LOS OLIVOS,CIRCUITO VALLE CENTRAL,,-100.7703548,20.5463274
OTROS DELITOS,CELAYA,2021,ENERO,1,LOPEZ PORTILLO,CALLE FRANCISCO LEYVA,,-100.803794,20.536717
OTROS DELITOS,CELAYA,2021,ENERO,11,DEL BOSQUE,CALLE TAMARINDO,,-100.7945518,20.5054051
LESIONES DOLOSAS,CELAYA,2021,ENERO,11,TENERIA DEL SANTUARIO,CALLE FRANCISCO I. MADERO,,-100.7966796,20.5978492
ROBO A NEGOCIO,CELAYA,2021,ENERO,11,SAN JUANICO,AVENIDA BRILLANTE,CON VIOLENCIA,-100.8397923,20.538331
DAÑOS,CELAYA,2021,ENERO,8,SANTA MARIA DEL REFUGIO,CARRETERA CELAYA-SALVATIERRA,,-100.7976993,20.4424187
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,11,CAMPESTRE DE CELAYA,CALLE PASEO DE LOS LAGOS,,-100.7877135,20.5228192
ABUSO DE CONFIANZA,CELAYA,2021,ENERO,11,JARDINES DE CELAYA 2 DA SECC,CALLE PASEO DE CELAYA,,-100.7934617,20.5162298
OTROS DELITOS,CELAYA,2021,ENERO,10,SENDA REAL,NO CATALOGADO,,-100.8610172,20.5332977
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,10,VILLA LOS ARCOS,NO CATALOGADO,,-100.8226781,20.491849
ROBOS DIVERSOS,CELAYA,2021,ENERO,5,LIBERACION,CALLE MARÍA DOMINGA,SIN VIOLENCIA,-100.7955675,20.5265385
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2021,ENERO,4,LAS FLORES,CALLE AZUCENA,,-100.8161644,20.5041964
ROBOS DIVERSOS,CELAYA,2021,ENERO,4,SAN ANGEL,AVENIDA CLOSTER,CON VIOLENCIA,-100.8019868,20.5091283
DAÑOS,CELAYA,2021,ENERO,4,LA FAVORITA,AVENIDA IRRIGACIÓN,,-100.8004997,20.5366809
OTROS DELITOS,CELAYA,2021,ENERO,1,SANTA LUCIA,CALLE DIVISIÓN DEL NORTE,,-100.8039069,20.515944
ROBOS DIVERSOS,CELAYA,2021,ENERO,11,LA AURORA,CALLE FELIPE ÁNGELES,CON VIOLENCIA,-100.8096895,20.5134653
ROBOS DIVERSOS,CELAYA,2021,ENERO,11,EL DORADO,AVENIDA LICENCIADO BENITO JUÁREZ,SIN VIOLENCIA,-100.8152453,20.5252005
ROBO A CASA HABITACIÓN,CELAYA,2021,ENERO,11,ROQUE,CALLE HIDALGO,SIN VIOLENCIA,-100.8374316,20.5808398
CONTRA LA SALUD,CELAYA,2021,ENERO,11,LA HERRADURA,AUTOPISTA CELAYA-QUERÉTARO,,-100.7784915,20.5533593
ROBO DE VEHÍCULO,CELAYA,2021,ENERO,10,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8130637,20.5196199
HOMICIDIO DOLOSO,CELAYA,2021,ENERO,5,GUADALUPE,PRIVADA DE PINOS,,-100.8322073,20.5572196
ABUSO DE CONFIANZA,CELAYA,2021,ENERO,5,GUANAJUATO,CALLE SEIZO FURUYA,,-100.810048,20.5460781
ABUSO DE CONFIANZA,CELAYA,2021,ENERO,5,MISION SANTA FE,CALLE CHILPANCINGO,,-100.7933062,20.5478349
ROBO A NEGOCIO,CELAYA,2021,ENERO,4,LOS PIRULES,EJE NORTE ORIENTE,CON VIOLENCIA,-100.7818445,20.5497556
ROBOS DIVERSOS,CELAYA,2021,ENERO,3,EMILIANO ZAPATA,CALLE HERIBERTO JARA,CON VIOLENCIA,-100.7994102,20.5414821
CONTRA LA SALUD,CELAYA,2021,ENERO,3,TIERRA Y LIBERTAD,CALLE ALPUYECA,,-100.8033901,20.5464631
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,4,CANTARRANAS,AVENIDA SALVADOR ORTEGA,,-100.8513924,20.5568492
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,4,NO CATALOGADO,CALLE SAN PEDRO,,-100.8459817,20.5426742
ROBO A NEGOCIO,CELAYA,2021,ENERO,3,ZONA CENTRO,CALLE ÁLVARO OBREGÓN,SIN VIOLENCIA,-100.8134294,20.5246961
HOMICIDIO DOLOSO,CELAYA,2021,ENERO,11,DE SANTIAGUITO,CALLE 5 DE MAYO,,-100.8160523,20.524781
CONTRA LA SALUD,CELAYA,2021,ENERO,10,GOBERNADORES,CIRCUITO MARIANO REYES,,-100.7817045,20.5461458
ROBOS DIVERSOS,CELAYA,2021,ENERO,10,REAL DEL SUR,CALLE VENUSTIANO CARRANZA,CON VIOLENCIA,-100.8543611,20.4927155
OTROS DELITOS,CELAYA,2021,ENERO,8,PUERTAS DE SANTA MARIA,CALLE REVOLUCIÓN,,-100.803401,20.5501648
ROBO A NEGOCIO,CELAYA,2021,ENERO,8,DE BENAVENTE,CALZADA DE LA COLONIA,CON VIOLENCIA,-100.7938956,20.5354179
OTROS DELITOS,CELAYA,2021,ENERO,8,ALAMEDA,PRIVADA SONORA,,-100.8087425,20.5259193
ROBOS DIVERSOS,CELAYA,2021,ENERO,8,CIUDADELA,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA,-100.8312983,20.5537848
FRAUDE,CELAYA,2021,ENERO,6,PUNTA ARENA,CALLE PASEO DE LOS ÁLAMOS,,-100.7902938,20.5101026
HOMICIDIO DOLOSO,CELAYA,2021,ENERO,6,RESIDENCIAL CAMPANARIO,AUTOPISTA DE PEAJE CELAYA-SALAMANCA,,-100.8380919,20.5571522
OTROS DELITOS SEXUALES,CELAYA,2021,ENERO,7,SAN MIGUEL,CALLE RÍO LERMA,,-100.8205012,20.518308
ROBOS DIVERSOS,CELAYA,2021,ENERO,3,FOVISSSTE,CALLE FRAY TORIBIO DE BENAVENTE,SIN VIOLENCIA,-100.8176758,20.5404412
LESIONES DOLOSAS,CELAYA,2021,ENERO,4,CAPITALES DE EUROPA,CALLE AQUILES SERDÁN,,-100.8116411,20.5113989
OTROS DELITOS,CELAYA,2021,ENERO,3,EMILIANO ZAPATA,CALLE OTILIO MONTAÑO,,-100.7972529,20.5405325
ROBO DE VEHÍCULO,CELAYA,2021,ENERO,6,SAN JOSE DE GUANAJUATO,CALLE PINO SUÁREZ,SIN VIOLENCIA,-100.8924262,20.5546875
ROBO A NEGOCIO,CELAYA,2021,ENERO,1,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
CONTRA LA SALUD,CELAYA,2021,ENERO,1,DE LOS SANTOS,AVENIDA MÉXICO-JAPÓN,,-100.792277,20.5496447
ROBO A NEGOCIO,CELAYA,2021,ENERO,10,MORALITOS,PROLONGACIÓN 2 DE ABRIL,CON VIOLENCIA,-100.7996886,20.518893
ROBOS DIVERSOS,CELAYA,2021,ENERO,10,MONTE BLANCO,CALLE REFORMA AGRARIA,SIN VIOLENCIA,-100.8298446,20.5042051
HOMICIDIO DOLOSO,CELAYA,2021,ENERO,10,DE SAN MARCOS,CALLE INDEPENDENCIA,,-100.7566472,20.4222042
AMENAZAS,CELAYA,2021,ENERO,11,LAS INSURGENTES,CALLE MARÍA CHÁVEZ,,-100.7953823,20.5219677
LESIONES DOLOSAS,CELAYA,2021,ENERO,11,VILLAS DEL ROCIO,CALLE MARISCAL IGNACIO CAMARGO,,-100.8163606,20.5131535
ROBO A NEGOCIO,CELAYA,2021,ENERO,6,GIRASOLES,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2021,ENERO,1,EL SAUZ,NO CATALOGADO,,-100.7967655,20.4103427
LESIONES DOLOSAS,CELAYA,2021,ENERO,1,LOS OLIVOS,CIRCUITO VALLE CENTRAL,,-100.7703548,20.5463274
AMENAZAS,CELAYA,2021,ENERO,4,CAPITALES DE EUROPA,CALLE AQUILES SERDÁN,,-100.8116411,20.5113989
ROBOS DIVERSOS,CELAYA,2021,ENERO,4,INDUSTRIAL,AVENIDA PONIENTE 2,CON VIOLENCIA,-100.8145523,20.5530748
DAÑOS,CELAYA,2021,ENERO,3,JARDINES DEL SUR,CALLE PIRULES,,-100.7942902,20.5129287
ROBOS DIVERSOS,CELAYA,2021,ENERO,3,ZONA CENTRO,NO CATALOGADO,SIN VIOLENCIA,-100.8155201,20.5203446
VIOLENCIA FAMILIAR,CELAYA,2021,ENERO,4,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,2,BAJIO DE LAS AMERICAS,CALLE AMÉRICAS,SIN VIOLENCIA,-100.8240978,20.5324951
DESPOJO,CELAYA,2021,FEBRERO,23,SAN ANTONIO DE GALLARDO,CALLE MARÍA MONTESSORI,,-100.7675729,20.6262796
VIOLENCIA FAMILIAR,CELAYA,2021,FEBRERO,23,LA CRUZ,CALLE BENITO JUÁREZ,,-100.8110453,20.4712882
OTROS DELITOS,CELAYA,2021,FEBRERO,23,LA JOYA,AVENIDA FERROCARRIL CENTRAL,,-100.8289822,20.5295631
OTROS DELITOS SEXUALES,CELAYA,2021,FEBRERO,25,PATRIA NUEVA,CALLE MOCANERO,,-100.8854254,20.5330048
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,22,VILLAS DEL BAJIO III,AVENIDA EL SAUZ,CON VIOLENCIA,-100.8452062,20.5485884
OTROS DELITOS,CELAYA,2021,FEBRERO,19,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO DE VEHÍCULO,CELAYA,2021,FEBRERO,19,LA SUIZA,CALLE MUTUALISMO,SIN VIOLENCIA,-100.8234877,20.5173252
DAÑOS,CELAYA,2021,FEBRERO,19,SAN JOSE DE TORRES,CALLE ROSA BLANCA,,-100.7898081,20.5028998
OTROS DELITOS SEXUALES,CELAYA,2021,FEBRERO,16,VALLE DE LOS NARANJOS,AVENIDA LAS HUERTAS,,-100.8503256,20.5563706
DAÑOS,CELAYA,2021,FEBRERO,18,RESIDENCIAL SANTIAGO,CALLE SEGUNDO ANILLO PONIENTE,,-100.8427541,20.5266599
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,15,MOCTEZUMA,CALLE TEPIC,SIN VIOLENCIA,-100.7878566,20.5457383
VIOLENCIA FAMILIAR,CELAYA,2021,FEBRERO,15,LOS ARENALES,CALLE JOSÉ MARÍA MORELOS,,-100.7521092,20.4220005
VIOLENCIA FAMILIAR,CELAYA,2021,FEBRERO,15,HACIENDA DEL BOSQUE,CIRCUITO JOSÉ CLEMENTE OROZCO,,-100.8567892,20.5527306
VIOLENCIA FAMILIAR,CELAYA,2021,FEBRERO,14,ENTORNO RESIDENCIAL,CALLE QUINTA REAL DE LAS MAGNOLIAS,,-100.8662158,20.5524689
AMENAZAS,CELAYA,2021,FEBRERO,10,VILLAS DEL ROCIO,PRIVADA CHAPULTEPEC,,-100.8151675,20.5133832
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2021,FEBRERO,11,LAS FLORES,CALLE HELIOTROPO,,-100.815822,20.5027258
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,11,LAGOS,CALLE PASEO DE SAN NICOLÁS DE PARRA,CON VIOLENCIA,-100.8334159,20.5075167
ROBO A CASA HABITACIÓN,CELAYA,2021,FEBRERO,9,EL CANTAR,CALLE CRUZ DE OLVIDO,SIN VIOLENCIA,-100.8033709,20.5089776
DAÑOS,CELAYA,2021,FEBRERO,9,EMETERIA VALENCIA,CALLE AGAPITO ARAUJO,,-100.8158913,20.5106612
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,9,NO CATALOGADO,CIRCUITO VALLE,SIN VIOLENCIA,-100.790473,20.5444771
CONTRA LA SALUD,CELAYA,2021,FEBRERO,9,LAS FLORES,CALLE HELIOTROPO,,-100.815822,20.5027258
VIOLENCIA FAMILIAR,CELAYA,2021,FEBRERO,9,VILLA LOS ARCOS,NO CATALOGADO,,-100.8226781,20.491849
VIOLENCIA FAMILIAR,CELAYA,2021,ABRIL,21,JARDINES DEL CENTRO,CALLE EMILIANO ZAPATA,,-100.8070447,20.5572645
OTROS DELITOS,CELAYA,2021,ABRIL,22,VILLAS DEL ROCIO,PRIVADA CHAPULTEPEC,,-100.8151675,20.5133832
AMENAZAS,CELAYA,2021,FEBRERO,12,REAL DEL SUR,CALLE NARANJO,,-100.8543611,20.4927155
OTROS DELITOS,CELAYA,2021,FEBRERO,12,EJIDAL,PROLONGACIÓN EJIDO DE JOFRE,,-100.8260788,20.5042436
OTROS DELITOS,CELAYA,2021,FEBRERO,16,MONTE BLANCO,CALLE EJIDO DEL MOLINO,,-100.8283726,20.5079825
AMENAZAS,CELAYA,2021,FEBRERO,11,LA HERRADURA,CALLE COL,,-100.7816294,20.5519952
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,11,LA LUZ,CALLE INSURGENTES,SIN VIOLENCIA,-100.8469418,20.5397171
OTROS DELITOS,CELAYA,2021,FEBRERO,5,LAS FLORES,CALLE HELIOTROPO,,-100.815822,20.5027258
CONTRA LA SALUD,CELAYA,2021,FEBRERO,4,ZONA CENTRO,NO CATALOGADO,,-100.8155201,20.5203446
HOMICIDIO CULPOSO,CELAYA,2021,FEBRERO,25,RINCONADA DEL BOSQUE,CALZADA DEL BOSQUE,,-100.8421601,20.551702
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,25,JARDINES DEL CENTRO,PRIVADA ANTONIO RÁBAGO,SIN VIOLENCIA,-100.8213055,20.5168387
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,23,QUINTA ARBOLEDAS,CALLE EJIDO DE LA CRUZ,CON VIOLENCIA,-100.8249035,20.510313
VIOLENCIA FAMILIAR,CELAYA,2021,FEBRERO,23,DE SANTO CRISTO,AVENIDA PROFESOR FRANCISCO JUÁREZ,,-100.8259033,20.5212383
OTROS DELITOS,CELAYA,2021,FEBRERO,20,EMILIANO ZAPATA,CALLE HERIBERTO JARA,,-100.7994102,20.5414821
OTROS DELITOS,CELAYA,2021,FEBRERO,23,ZONA CENTRO,CALLE GUADALUPE VICTORIA,,-100.8125696,20.5178873
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,19,LAS HUERTAS,CALLE MOLINO DEL REY,CON VIOLENCIA,-100.8112885,20.5279612
HOMICIDIO DOLOSO,CELAYA,2021,FEBRERO,19,NO CATALOGADO,CALLE TROJES,,-100.8291874,20.5280409
AMENAZAS,CELAYA,2021,FEBRERO,18,VALLE HERMOSO,AVENIDA TECNOLÓGICO,,-100.8208148,20.5424794
LESIONES DOLOSAS,CELAYA,2021,FEBRERO,22,QUINTA ARBOLEDAS,CALLE CHOPIN,,-100.8236658,20.5117324
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,18,LA AURORA,CALLE RIVERA DEL RÍO,SIN VIOLENCIA,-100.758531,20.6261635
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,18,RAQUET CLUB CROOS,PRIVADA RODHAS,SIN VIOLENCIA,-100.8315787,20.5450818
ROBOS DIVERSOS,CELAYA,2021,FEBRERO,18,RENACIMIENTO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8344175,20.519066
AMENAZAS,CELAYA,2021,FEBRERO,18,SANTA BARBARA,CALLE SOR JUANA INÉS DE LA CRUZ,,-100.8097617,20.5083953
AMENAZAS,CELAYA,2021,FEBRERO,16,LAS FLORES,CALLE HELIOTROPO,,-100.815822,20.5027258
AMENAZAS,CELAYA,2021,FEBRERO,17,SAN FRANCISCO,AVENIDA PASEO DEL SOL,,-100.8059989,20.5044375
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2021,FEBRERO,17,EL PARAISO,CALLE GRANJEROS,,-100.8296269,20.5606253
